alert_id,header,agency,date,routes_gold,routes_llm,routes_correct,routes_missed,routes_extra,directions_gold,directions_llm,directions_correct,directions_missed,directions_extra,relations_gold,relations_llm,relations_correct,relations_missed,relations_extra,has_route_error,has_direction_error,has_relation_error
45073,"Southbound R trains are running on the F line from 36 St to Lexington Av/63 St then on the Q line to 57 St-7 Av while we work to correct a signal malfunction at 36 St.
Expect delays in Middle Village-Metropolitan Av-bound M trains and Bay Ridge-95 St-bound R trains.",NYCT Subway,12/16/2020 06:16:00 PM,"[""M"", ""R""]","[""M"", ""R""]","[""M"", ""R""]",[],[],"[""PLACE_BOUND"", ""SOUTHBOUND""]","[""95_ST_BOUND"", ""BAY_RIDGE_BOUND"", ""METROPOLITAN_AV_BOUND"", ""SOUTHBOUND""]","[""SOUTHBOUND""]","[""PLACE_BOUND""]","[""95_ST_BOUND"", ""BAY_RIDGE_BOUND"", ""METROPOLITAN_AV_BOUND""]","[""M->PLACE_BOUND"", ""R->PLACE_BOUND"", ""R->SOUTHBOUND""]","[""F->SOUTHBOUND"", ""M->METROPOLITAN_AV_BOUND"", ""Q->SOUTHBOUND"", ""R->95_ST_BOUND"", ""R->BAY_RIDGE_BOUND"", ""R->SOUTHBOUND""]","[""R->SOUTHBOUND""]","[""M->PLACE_BOUND"", ""R->PLACE_BOUND""]","[""F->SOUTHBOUND"", ""M->METROPOLITAN_AV_BOUND"", ""Q->SOUTHBOUND"", ""R->95_ST_BOUND"", ""R->BAY_RIDGE_BOUND""]",False,True,True
55404,"L train service is temporarily suspended in both directions between Lorimer St and Myrtle-Wyckoff Avs while our crews work to retrieve debris from the tracks at Grand St.

Canarsie-bound L trains are ending at Lorimer St on the Manhattan-bound platform, then turning around for 8 Av-bound service.

Manhattan-bound L trains are ending at Myrtle-Wyckoff Avs.",NYCT Subway,02/10/2021 11:31:00 PM,"[""L""]","[""L""]","[""L""]",[],[],"[""BOTH_DIRECTIONS"", ""MANHATTAN_BOUND"", ""PLACE_BOUND""]","[""8_AV_BOUND"", ""BOTH_DIRECTIONS"", ""CANARSIE_BOUND"", ""MANHATTAN_BOUND""]","[""BOTH_DIRECTIONS"", ""MANHATTAN_BOUND""]","[""PLACE_BOUND""]","[""8_AV_BOUND"", ""CANARSIE_BOUND""]","[""L->BOTH_DIRECTIONS"", ""L->MANHATTAN_BOUND"", ""L->PLACE_BOUND""]","[""L->8_AV_BOUND"", ""L->BOTH_DIRECTIONS"", ""L->CANARSIE_BOUND"", ""L->MANHATTAN_BOUND""]","[""L->BOTH_DIRECTIONS"", ""L->MANHATTAN_BOUND""]","[""L->PLACE_BOUND""]","[""L->8_AV_BOUND"", ""L->CANARSIE_BOUND""]",False,True,True
63303,"J M Z trains are delayed and/or rerouted because of a switch malfunction at Myrtle Av.

There is no J M Z service between Manhattan and Brooklyn in either direction.

Jamaica-bound J Z trains will end at Delancey St-Essex St.

Some Broad St-bound J trains will end at Broadway Junction.

Metropolitan Av-bound M trains will end at 2 Av on the F line and return in service towards 71 Av.

Travel Alternatives:

See a station agent to receive a courtesy pass for continuing train or bus service.
For Brooklyn and Queens-bound service from Delancey St-Essex St, consider taking a Coney Island-bound F train and transferring between the A C G L for continuing service in Brooklyn or Queens.
For service between Myrtle Av and Marcy Av, consider taking the nearby B46 bus. Here are directions: http://bit.ly/2uV4BKj
For service between Myrtle-Wyckoff Avs and Myrtle Av, consider taking the nearby B54 bus. Here are directions: http://bit.ly/2LrRNVO
For service between Fresh Pond Rd and Myrtle-Wyckoff Avs, consider taking nearby Q58 or B13 buses. Here are directions: http://bit.ly/2mPlzFy
For local service between Kosciuszko St and Marcy Av, consider taking the nearby B46 bus. Here are directions: http://bit.ly/2Ope0lh
For local service between Kosciuszko St and Jamaica Center-Parsons/Archer, consider taking the nearby Q24 bus. Here are directions: http://bit.ly/2OnnFsD",NYCT Subway,03/26/2021 10:07:00 PM,"[""J"", ""M"", ""Z""]","[""J"", ""M"", ""Z""]","[""J"", ""M"", ""Z""]",[],[],"[""BOTH_DIRECTIONS"", ""PLACE_BOUND"", ""QUEENS_BOUND""]","[""2_AV_BOUND"", ""71_AV_BOUND"", ""BOTH_DIRECTIONS"", ""BROAD_ST_BOUND"", ""CONEY_ISLAND_BOUND"", ""JAMAICA_BOUND"", ""METROPOLITAN_AV_BOUND""]","[""BOTH_DIRECTIONS""]","[""PLACE_BOUND"", ""QUEENS_BOUND""]","[""2_AV_BOUND"", ""71_AV_BOUND"", ""BROAD_ST_BOUND"", ""CONEY_ISLAND_BOUND"", ""JAMAICA_BOUND"", ""METROPOLITAN_AV_BOUND""]","[""J->BOTH_DIRECTIONS"", ""J->PLACE_BOUND"", ""M->BOTH_DIRECTIONS"", ""M->PLACE_BOUND"", ""Z->BOTH_DIRECTIONS"", ""Z->PLACE_BOUND""]","[""F->CONEY_ISLAND_BOUND"", ""J->BOTH_DIRECTIONS"", ""J->BROAD_ST_BOUND"", ""J->JAMAICA_BOUND"", ""M->2_AV_BOUND"", ""M->71_AV_BOUND"", ""M->BOTH_DIRECTIONS"", ""M->METROPOLITAN_AV_BOUND"", ""Z->BOTH_DIRECTIONS"", ""Z->JAMAICA_BOUND""]","[""J->BOTH_DIRECTIONS"", ""M->BOTH_DIRECTIONS"", ""Z->BOTH_DIRECTIONS""]","[""J->PLACE_BOUND"", ""M->PLACE_BOUND"", ""Z->PLACE_BOUND""]","[""F->CONEY_ISLAND_BOUND"", ""J->BROAD_ST_BOUND"", ""J->JAMAICA_BOUND"", ""M->2_AV_BOUND"", ""M->71_AV_BOUND"", ""M->METROPOLITAN_AV_BOUND"", ""Z->JAMAICA_BOUND""]",False,True,True
83316,"Northbound D trains are running on the express tracks from 36 St to Atlantic Av-Barclays Ctr because of a switch problem at 36 St.

For service to/from the bypassed stations, take a southbound train.",NYCT Subway,07/31/2021 03:42:00 AM,"[""D""]","[""D""]","[""D""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""D->NORTHBOUND""]","[""D->NORTHBOUND"", ""D->SOUTHBOUND""]","[""D->NORTHBOUND""]",[],"[""D->SOUTHBOUND""]",False,False,True
399271,"Northbound E trains rerouted via the F from W 4 St to Jackson Heights.

71 Av-bound M trains via the F from 47-50 Sts-Rockefeller Ctr to 36 St.",NYCT Subway,03/20/2025 07:54:00 PM,"[""E"", ""F"", ""M""]","[""E"", ""F"", ""M""]","[""E"", ""F"", ""M""]",[],[],"[""NORTHBOUND"", ""PLACE_BOUND""]","[""71_AV_BOUND"", ""NORTHBOUND""]","[""NORTHBOUND""]","[""PLACE_BOUND""]","[""71_AV_BOUND""]","[""E->NORTHBOUND"", ""F->NORTHBOUND"", ""F->PLACE_BOUND"", ""M->PLACE_BOUND""]","[""E->NORTHBOUND"", ""F->71_AV_BOUND"", ""F->NORTHBOUND"", ""M->71_AV_BOUND""]","[""E->NORTHBOUND"", ""F->NORTHBOUND""]","[""F->PLACE_BOUND"", ""M->PLACE_BOUND""]","[""F->71_AV_BOUND"", ""M->71_AV_BOUND""]",False,True,True
99690,"Downtown R and W trains are rerouted and/or delayed while we investigate why a train's brakes were activated near City Hall.
95 St-bound R trains are rerouted on the Q line from Canal St to DeKalb Av. 
W service is suspended south of Canal St. 
For service between Lower Manhattan and Brooklyn, consider taking 2 3 4 5 trains.
If your stop is skipped, take a Queens-bound train.",NYCT Subway,10/26/2021 10:53:00 PM,"[""5"", ""R"", ""W""]","[""5"", ""R"", ""W""]","[""5"", ""R"", ""W""]",[],[],"[""DOWNTOWN"", ""PLACE_BOUND"", ""QUEENS_BOUND""]","[""95_ST_BOUND"", ""DOWNTOWN"", ""QUEENS_BOUND""]","[""DOWNTOWN"", ""QUEENS_BOUND""]","[""PLACE_BOUND""]","[""95_ST_BOUND""]","[""R->DOWNTOWN"", ""R->PLACE_BOUND"", ""W->DOWNTOWN""]","[""Q->95_ST_BOUND"", ""R->95_ST_BOUND"", ""R->DOWNTOWN"", ""R->QUEENS_BOUND"", ""W->DOWNTOWN"", ""W->QUEENS_BOUND""]","[""R->DOWNTOWN"", ""W->DOWNTOWN""]","[""R->PLACE_BOUND""]","[""Q->95_ST_BOUND"", ""R->95_ST_BOUND"", ""R->QUEENS_BOUND"", ""W->QUEENS_BOUND""]",False,True,True
108724,"N R W service is disrupted between Manhattan and Queens while we investigate a temporary loss of third-rail power in the tunnel from Manhattan to Brooklyn.

N W Service
There is no northbound N W service from Manhattan to Queens.

Northbound N trains are delayed in Manhattan.

Northbound W trains are running on the W line from 57 St-7 Av to 96 St, the last stop.

R Service
There is no northbound R service at 5 Av/59 St, Lexington Av/59 St or Queens Plaza.

Northbound R trains are running on the Q line from 57 St-7 Av to Lexington Av/63 St and then on the F train to 36 St (Queens).

Alternatives
For service betwen Manhattan and Queens, take 7 E F M R trains.",NYCT Subway,12/06/2021 03:27:00 PM,"[""N"", ""R"", ""W""]","[""N"", ""R"", ""W""]","[""N"", ""R"", ""W""]",[],[],"[""NORTHBOUND""]","[""NORTHBOUND"", ""QUEENS_BOUND""]","[""NORTHBOUND""]",[],"[""QUEENS_BOUND""]","[""N->NORTHBOUND"", ""R->NORTHBOUND"", ""W->NORTHBOUND""]","[""F->NORTHBOUND"", ""N->NORTHBOUND"", ""N->QUEENS_BOUND"", ""Q->NORTHBOUND"", ""R->NORTHBOUND"", ""R->QUEENS_BOUND"", ""W->NORTHBOUND"", ""W->QUEENS_BOUND""]","[""N->NORTHBOUND"", ""R->NORTHBOUND"", ""W->NORTHBOUND""]",[],"[""F->NORTHBOUND"", ""N->QUEENS_BOUND"", ""Q->NORTHBOUND"", ""R->QUEENS_BOUND"", ""W->QUEENS_BOUND""]",False,True,True
82777,"F N and R trains are delayed and rerouted while NYPD and EMS respond to someone who was struck by a train at 36 St.

Northbound N trains are running on the express tracks from 59 St to Atlantic Av-Barclays Ctr.

Northbound F trains are running on the express tracks from 36 St to Atlantic Av-Barclays Ctr.

R train service is temporarily suspended between 59 St and Bay Ridge-95 St.

For service between 59 St and Bay Ridge-95 St, considering taking the B63. See nearby buses at bustime.mta.info
For service to/from the bypassed stations between 36 St and Atlantic Av-Barclays Ctr, take a southbound local train.
See a station agent and receive a courtesy pass for continuing service.",NYCT Subway,07/27/2021 06:24:00 AM,"[""F"", ""N"", ""R""]","[""F"", ""N"", ""R""]","[""F"", ""N"", ""R""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""BOTH_DIRECTIONS""]","[""F->NORTHBOUND"", ""N->NORTHBOUND""]","[""F->NORTHBOUND"", ""N->NORTHBOUND"", ""R->BOTH_DIRECTIONS""]","[""F->NORTHBOUND"", ""N->NORTHBOUND""]",[],"[""R->BOTH_DIRECTIONS""]",False,True,True
83767,"There is no R service between Bay Ridge-95 St and 59 St in either direction while we get NYPD assistance for a person being disruptive on a train at Bay Ridge-95 St.

The last stop on some southbound R trains will be 9 Av on the D line.

Some northbound N trains are running on the local track from 59 St to DeKalb Av.",NYCT Subway,08/04/2021 07:35:00 PM,"[""N"", ""R""]","[""N"", ""R""]","[""N"", ""R""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""N->NORTHBOUND"", ""R->BOTH_DIRECTIONS"", ""R->SOUTHBOUND""]","[""D->SOUTHBOUND"", ""N->NORTHBOUND"", ""R->BOTH_DIRECTIONS"", ""R->SOUTHBOUND""]","[""N->NORTHBOUND"", ""R->BOTH_DIRECTIONS"", ""R->SOUTHBOUND""]",[],"[""D->SOUTHBOUND""]",False,False,True
50048,"E, F, M and R trains are delayed and re-routed because someone was struck by a train at Grand Av-Newtown.

Some northbound E and F trains are running on the local track from Queens Plaza/21 St-Queensbridge to Forest Hills-71 Av.

There is no M train service between Delancey St-Essex St and Forest Hills-71 Av in either direction.

71 Av-bound M trains will end at Chambers St on the J line and turn around for service to Middle Village-Metropolitan Av.

Some northbound R trains will end at 57 St-7 Av.

Some northbound R trains are stopping along Q line from 57 St-7 Av and will end at 96 St.

Manhattan-bound R trains are running on the express track from Forest Hills-71 Av to Jackson Hts-Roosevelt Av.",NYCT Subway,01/13/2021 12:06:00 AM,"[""E"", ""F"", ""M"", ""R""]","[""E"", ""F"", ""M"", ""R""]","[""E"", ""F"", ""M"", ""R""]",[],[],"[""BOTH_DIRECTIONS"", ""MANHATTAN_BOUND"", ""NORTHBOUND"", ""PLACE_BOUND""]","[""71_AV_BOUND"", ""BOTH_DIRECTIONS"", ""MANHATTAN_BOUND"", ""METROPOLITAN_AV_BOUND"", ""NORTHBOUND""]","[""BOTH_DIRECTIONS"", ""MANHATTAN_BOUND"", ""NORTHBOUND""]","[""PLACE_BOUND""]","[""71_AV_BOUND"", ""METROPOLITAN_AV_BOUND""]","[""E->NORTHBOUND"", ""F->NORTHBOUND"", ""M->BOTH_DIRECTIONS"", ""M->PLACE_BOUND"", ""R->MANHATTAN_BOUND"", ""R->NORTHBOUND""]","[""E->NORTHBOUND"", ""F->NORTHBOUND"", ""M->71_AV_BOUND"", ""M->BOTH_DIRECTIONS"", ""M->METROPOLITAN_AV_BOUND"", ""Q->NORTHBOUND"", ""R->MANHATTAN_BOUND"", ""R->NORTHBOUND""]","[""E->NORTHBOUND"", ""F->NORTHBOUND"", ""M->BOTH_DIRECTIONS"", ""R->MANHATTAN_BOUND"", ""R->NORTHBOUND""]","[""M->PLACE_BOUND""]","[""M->71_AV_BOUND"", ""M->METROPOLITAN_AV_BOUND"", ""Q->NORTHBOUND""]",False,True,True
82635,"Southbound C E trains are rerouted in Manhattan while we remove a train with a mechanical problem from service at Spring St.

Southbound C trains are running on the express track from 59 St-Columbus Circle to Canal St.

Southbound E trains are running on the express track from 42 St-Port Authority Bus Terminal to Canal St.

Expect longer waits for southbound C trains and for E trains in both directions.

At 34 St-Penn Station, board southbound C E trains on the center A platform.",NYCT Subway,07/26/2021 11:33:00 AM,"[""C"", ""E""]","[""C"", ""E""]","[""C"", ""E""]",[],[],"[""BOTH_DIRECTIONS"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""SOUTHBOUND""]",[],[],"[""C->SOUTHBOUND"", ""E->SOUTHBOUND""]","[""C->SOUTHBOUND"", ""E->BOTH_DIRECTIONS"", ""E->SOUTHBOUND""]","[""C->SOUTHBOUND"", ""E->SOUTHBOUND""]",[],"[""E->BOTH_DIRECTIONS""]",False,False,True
42928,"Southbound C trains are running express from Hoyt-Schermerhorn Sts to Euclid Av while we investigate why a train’s brakes were activated near Liberty Av.

For service to/from skipped stations, take a northbound train. 

Expect significant delays in both directions.",NYCT Subway,12/03/2020 08:28:00 PM,"[""C""]","[""C""]","[""C""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""C->SOUTHBOUND""]","[""C->BOTH_DIRECTIONS"", ""C->NORTHBOUND"", ""C->SOUTHBOUND""]","[""C->SOUTHBOUND""]",[],"[""C->BOTH_DIRECTIONS"", ""C->NORTHBOUND""]",False,False,True
58304,"Expect longer waits for N and W trains in both directions after we addressed a signal problem near Queensboro Plaza. 

Some northbound N and W trains are running on the Q line from 57 St-7 Av to 96 St or will end at 57 St-7 Av and turn back around for southbound service.

For service between Manhattan and Queens, take a 7 train or find buses near you at bt.mta.info.",NYCT Subway,02/26/2021 06:52:00 PM,"[""7"", ""N"", ""W""]","[""7"", ""N"", ""W""]","[""7"", ""N"", ""W""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""7->NORTHBOUND"", ""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""W->BOTH_DIRECTIONS"", ""W->NORTHBOUND""]","[""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""N->SOUTHBOUND"", ""Q->NORTHBOUND"", ""W->BOTH_DIRECTIONS"", ""W->NORTHBOUND"", ""W->SOUTHBOUND""]","[""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""W->BOTH_DIRECTIONS"", ""W->NORTHBOUND""]","[""7->NORTHBOUND""]","[""N->SOUTHBOUND"", ""Q->NORTHBOUND"", ""W->SOUTHBOUND""]",False,False,True
78565,"Northbound C E trains are running express from Canal St to 59 St-Columbus Circle (C) and 42 St-Port Authority Bus Terminal (E) while NYPD and EMS respond to someone who needs medical help at 42 St-Port Authority Bus Terminal.

For service to/from skipped stations, take a southbound train.

Expect delays in northbound A trains while they share a track with the rerouted trains.",NYCT Subway,06/26/2021 09:16:00 PM,"[""C"", ""E""]","[""C"", ""E""]","[""C"", ""E""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""C->NORTHBOUND"", ""E->NORTHBOUND""]","[""A->NORTHBOUND"", ""C->NORTHBOUND"", ""C->SOUTHBOUND"", ""E->NORTHBOUND"", ""E->SOUTHBOUND""]","[""C->NORTHBOUND"", ""E->NORTHBOUND""]",[],"[""A->NORTHBOUND"", ""C->SOUTHBOUND"", ""E->SOUTHBOUND""]",False,False,True
27974,"J trains are delayed and/or re-routed in both directions in Brooklyn and Queens because of a switch malfunction at Broadway Junction.  

Jamaica-bound J trains will end at Broadway Junction, then turn around for Manhattan-bound service.  

Broad St-bound J trains will end at Alabama Av, then turn around for Jamaica-bound service.",NYCT Subway,09/01/2020 10:18:00 PM,"[""J""]","[""J""]","[""J""]",[],[],"[""BOTH_DIRECTIONS"", ""MANHATTAN_BOUND"", ""PLACE_BOUND""]","[""BOTH_DIRECTIONS"", ""BROAD_ST_BOUND"", ""JAMAICA_BOUND"", ""MANHATTAN_BOUND""]","[""BOTH_DIRECTIONS"", ""MANHATTAN_BOUND""]","[""PLACE_BOUND""]","[""BROAD_ST_BOUND"", ""JAMAICA_BOUND""]","[""J->BOTH_DIRECTIONS"", ""J->PLACE_BOUND""]","[""J->BOTH_DIRECTIONS"", ""J->BROAD_ST_BOUND"", ""J->JAMAICA_BOUND"", ""J->MANHATTAN_BOUND""]","[""J->BOTH_DIRECTIONS""]","[""J->PLACE_BOUND""]","[""J->BROAD_ST_BOUND"", ""J->JAMAICA_BOUND"", ""J->MANHATTAN_BOUND""]",False,True,True
99669,"6 trains have resumed service between Manhattan and the Bronx in both directions while NYPD continues their investigation at 116 St.

Northbound 6 trains are running on the express track from Grand Central-42 St to 125 St.

For service to/from bypassed stations, use southbound local service.

Some northbound 5 trains are stopping along the 2 line from Nevins St to 149 St-Grand Concourse.

Expect significant delays in 4 5 6 service in both directions.",NYCT Subway,10/26/2021 08:55:00 PM,"[""2"", ""4"", ""5"", ""6""]","[""2"", ""4"", ""5"", ""6""]","[""2"", ""4"", ""5"", ""6""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""2->NORTHBOUND"", ""4->BOTH_DIRECTIONS"", ""5->NORTHBOUND"", ""6->BOTH_DIRECTIONS"", ""6->NORTHBOUND""]","[""2->NORTHBOUND"", ""4->BOTH_DIRECTIONS"", ""5->BOTH_DIRECTIONS"", ""5->NORTHBOUND"", ""6->BOTH_DIRECTIONS"", ""6->NORTHBOUND"", ""6->SOUTHBOUND""]","[""2->NORTHBOUND"", ""4->BOTH_DIRECTIONS"", ""5->NORTHBOUND"", ""6->BOTH_DIRECTIONS"", ""6->NORTHBOUND""]",[],"[""5->BOTH_DIRECTIONS"", ""6->SOUTHBOUND""]",False,False,True
210497,World Trade Center-bound E trains and Metropolitan-bound M trains are delayed while we address a signal problem near Queens Plaza.,NYCT Subway,03/30/2023 09:00:00 PM,"[""E"", ""M""]","[""E"", ""M""]","[""E"", ""M""]",[],[],"[""PLACE_BOUND""]","[""METROPOLITAN_AV_BOUND"", ""WTC_BOUND""]",[],"[""PLACE_BOUND""]","[""METROPOLITAN_AV_BOUND"", ""WTC_BOUND""]","[""E->PLACE_BOUND"", ""M->PLACE_BOUND""]","[""E->WTC_BOUND"", ""M->METROPOLITAN_AV_BOUND""]",[],"[""E->PLACE_BOUND"", ""M->PLACE_BOUND""]","[""E->WTC_BOUND"", ""M->METROPOLITAN_AV_BOUND""]",False,True,True
108192,"Northbound 4 5 service is disrupted while we make urgent track repairs in the tunnel from Brooklyn to Manhattan.

4 Service
There is no northbound 4 service from Brooklyn to Manhattan. There is only limited northbound service in Manhattan and the Bronx.

Some southbound 4 trains are ending at Bowling Green and turning back to provide northbound service.

5 Service
Northbound 5 service at regular stations in Manhattan is extremely limited.

Northbound 5 trains coming from Brooklyn will not make regular stops in Manhattan: These trains are running on the 2 line from Nevins St to 149 St-Grand Concourse.

Some southbound 5 trains are ending at Bowling Green and turning back to provide northbound service.

2 3 Service
Expect delays on northbound trains while they share the tracks with rerouted 5 trains.",NYCT Subway,12/03/2021 06:41:00 PM,"[""2"", ""3"", ""4"", ""5""]","[""2"", ""3"", ""4"", ""5""]","[""2"", ""3"", ""4"", ""5""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->NORTHBOUND"", ""5->SOUTHBOUND""]","[""2->NORTHBOUND"", ""3->NORTHBOUND"", ""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->NORTHBOUND"", ""5->SOUTHBOUND""]","[""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->NORTHBOUND"", ""5->SOUTHBOUND""]",[],"[""2->NORTHBOUND"", ""3->NORTHBOUND""]",False,False,True
347498,Southbound C and E trains in both directions are running with delays after NYPD conducted an investigation at World Trade Center.,NYCT Subway,09/04/2024 10:56:00 AM,"[""C"", ""E""]","[""C"", ""E""]","[""C"", ""E""]",[],[],"[""BOTH_DIRECTIONS"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS""]","[""BOTH_DIRECTIONS""]","[""SOUTHBOUND""]",[],"[""C->SOUTHBOUND"", ""E->SOUTHBOUND""]","[""C->BOTH_DIRECTIONS"", ""E->BOTH_DIRECTIONS""]",[],"[""C->SOUTHBOUND"", ""E->SOUTHBOUND""]","[""C->BOTH_DIRECTIONS"", ""E->BOTH_DIRECTIONS""]",False,True,True
72536,"There are delays and multiple impacts to A C E service while we work to remove a bicycle from under a train at W 4 St-Wash Sq.

A C Service
There is no southbound A C service at stations from 50 St to High St.

Southbound A C trains are running on the D line from 59 St-Columbus Circle to 34 St-Herald Sq and then on the F line to Jay St-MetroTech.

E Service
There is no southbound service from 7 Av to 14 St.

Southbound E trains are running on the F line after 5 Av/53 St to W 4 St-Wash Sq.

Expect delays in both directions.

D F Service
Trains may experience delays while they share the tracks with rerouted trains.

Alternatives
Between 168 St and Canal St, use 1 trains. Transfer at 168 St or 59 St-Columbus Circle. Transfer back to southbound A C trains at 14 St by walking to the Brooklyn-bound F platform.

Consider taking crosstown trains like the 7 or L or crosstown buses such as the M34-SBS, M34A-SBS, M14A-SBS, M14D-SBS or M8 to reach stations along Sixth Ave, where A C E trains are rerouted.",NYCT Subway,05/16/2021 02:55:00 PM,"[""1"", ""A"", ""C"", ""D"", ""E"", ""F""]","[""1"", ""A"", ""C"", ""D"", ""E"", ""F""]","[""1"", ""A"", ""C"", ""D"", ""E"", ""F""]",[],[],"[""BOTH_DIRECTIONS"", ""BROOKLYN_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""SOUTHBOUND""]","[""BROOKLYN_BOUND""]",[],"[""1->SOUTHBOUND"", ""A->SOUTHBOUND"", ""C->SOUTHBOUND"", ""D->SOUTHBOUND"", ""E->SOUTHBOUND"", ""F->BROOKLYN_BOUND"", ""F->SOUTHBOUND""]","[""A->BOTH_DIRECTIONS"", ""A->SOUTHBOUND"", ""C->BOTH_DIRECTIONS"", ""C->SOUTHBOUND"", ""D->SOUTHBOUND"", ""E->BOTH_DIRECTIONS"", ""E->SOUTHBOUND"", ""F->SOUTHBOUND""]","[""A->SOUTHBOUND"", ""C->SOUTHBOUND"", ""D->SOUTHBOUND"", ""E->SOUTHBOUND"", ""F->SOUTHBOUND""]","[""1->SOUTHBOUND"", ""F->BROOKLYN_BOUND""]","[""A->BOTH_DIRECTIONS"", ""C->BOTH_DIRECTIONS"", ""E->BOTH_DIRECTIONS""]",False,True,True
260380,"E trains are running via the F line between 5 Av/53 St and W 4 St-Wash Sq in both directions. 

A trains are delayed in both directions.",NYCT Subway,10/13/2023 06:13:00 AM,"[""A"", ""E""]","[""A"", ""E""]","[""A"", ""E""]",[],[],"[""BOTH_DIRECTIONS""]","[""BOTH_DIRECTIONS""]","[""BOTH_DIRECTIONS""]",[],[],"[""A->BOTH_DIRECTIONS"", ""E->BOTH_DIRECTIONS""]","[""A->BOTH_DIRECTIONS"", ""E->BOTH_DIRECTIONS"", ""F->BOTH_DIRECTIONS""]","[""A->BOTH_DIRECTIONS"", ""E->BOTH_DIRECTIONS""]",[],"[""F->BOTH_DIRECTIONS""]",False,False,True
69457,"Northbound 4 5 trains are delayed and rerouted while we investigate what activated a train’s brakes at 138 St-Grand Concourse. 

Northbound 4 5 trains are skipping 138 St-Grand Concourse. 

For service to/from this station, take a southbound train.

There is no 5 train service north of 149 St-Grand Concourse. Northbound 5 trains are running on the 4 line from 125 St to Burnside Av. 
For service in the Bronx, take a northbound 2 train or local bus service. 

Nearby bus alternatives. 
Eastchester-Dyre Av : BX16 
Baychester Av : BX30 
Pelham Pkwy, Morris Park : BX12 SBS",NYCT Subway,05/01/2021 06:12:00 PM,"[""2"", ""4"", ""5"", ""BX12"", ""BX16"", ""BX30""]","[""2"", ""4"", ""5""]","[""2"", ""4"", ""5""]","[""BX12"", ""BX16"", ""BX30""]",[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""BRONX_BOUND"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""BRONX_BOUND""]","[""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->NORTHBOUND"", ""5->SOUTHBOUND"", ""BX12->NORTHBOUND"", ""BX16->NORTHBOUND"", ""BX30->NORTHBOUND""]","[""2->BRONX_BOUND"", ""2->NORTHBOUND"", ""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->NORTHBOUND"", ""5->SOUTHBOUND""]","[""4->NORTHBOUND"", ""4->SOUTHBOUND"", ""5->NORTHBOUND"", ""5->SOUTHBOUND""]","[""BX12->NORTHBOUND"", ""BX16->NORTHBOUND"", ""BX30->NORTHBOUND""]","[""2->BRONX_BOUND"", ""2->NORTHBOUND""]",True,True,True
